Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	10	8	4	3	3	0
0.00177	21	34	4	14	3	0
0.00352	23	67	2	21	2	0
0.00354	27	92	2	25	2	0.738764
0.00528	33	154	2	31	2	0.165899
0.0053	36	177	3	32	2	0.0338978
0.00532	36	180	3	32	2	0.311549
0.00704	37	199	3	32	3	0.774797
0.00706	39	262	2	37	2	1
0.00708	40	280	1	40	0	0.536343
0.00711	40	287	1	40	0	0.292252
0.00713	40	288	1	40	0	0.110862
0.00882	41	318	1	41	0	0.0161587
0.00884	43	371	1	43	0	0.0138546
0.00886	44	395	1	44	0	0.0024098
0.00888	44	407	1	44	0	-0.00850264
0.0089	45	409	1	45	0	-0.0189191
0.0106	45	434	1	45	0	-0.0215448
0.01062	45	494	1	45	0	-0.0204422
0.01064	46	523	1	46	0	-0.0277416
0.01066	46	537	1	46	0	-0.0313312
0.01068	46	541	1	46	0	-0.0348815
0.01238	46	551	1	46	0	-0.0383932
0.0124	46	569	1	46	0	-0.0383932
0.01242	46	635	1	46	0	-0.0383932
0.01244	46	649	1	46	0	-0.0383932
0.01246	46	658	1	46	0	-0.0383932
0.01248	46	662	1	46	0	-0.0383932
0.0125	46	667	1	46	0	-0.0383932
0.01255	46	668	1	46	0	-0.0383932
0.01417	46	670	1	46	0	-0.0383932
0.01419	46	695	1	46	0	-0.0383932
0.01421	46	729	1	46	0	-0.0383932
0.01423	46	741	1	46	0	-0.0383932
0.01425	46	770	1	46	0	-0.0383932
0.01427	46	781	1	46	0	-0.0383932
0.01431	46	785	1	46	0	-0.0383932
0.0144	46	786	1	46	0	-0.0383932
0.01597	46	791	1	46	0	-0.0383932
0.01599	46	819	1	46	0	-0.0383932
0.01601	46	849	1	46	0	-0.0383932
0.01603	46	872	1	46	0	-0.0383932
0.01605	46	889	1	46	0	-0.0383932
0.01608	46	895	1	46	0	-0.0383932
0.0161	46	897	1	46	0	-0.0383932
0.01614	46	898	1	46	0	-0.0383932
0.01778	46	900	1	46	0	-0.0383932
0.0178	46	923	1	46	0	-0.0383932
0.01782	46	934	1	46	0	-0.0383932
0.01784	46	955	1	46	0	-0.0383932
0.01786	46	967	1	46	0	-0.0383932
0.01788	46	969	1	46	0	-0.0383932
0.0179	46	970	1	46	0	-0.0383932
0.01793	46	972	1	46	0	-0.0383932
0.01962	46	979	1	46	0	-0.0383932
0.01964	46	990	1	46	0	-0.0383932
0.01967	46	993	1	46	0	-0.0383932
0.0197	46	998	1	46	0	-0.0383932
0.01974	46	999	1	46	0	-0.0383932
0.01978	46	1000	1	46	0	-0.0383932
0.02139	46	1002	1	46	0	-0.0383932
0.02141	46	1003	1	46	0	-0.0383932
0.02143	46	1008	1	46	0	-0.0383932
0.02145	46	1012	1	46	0	-0.0383932
0.02148	46	1016	1	46	0	-0.0383932
0.02153	46	1017	1	46	0	-0.0383932
0.02324	46	1018	1	46	0	-0.0383932
0.02327	46	1021	1	46	0	-0.0383932
0.02329	46	1024	1	46	0	-0.0383932
0.02331	46	1026	1	46	0	-0.0383932
0.02333	46	1028	1	46	0	-0.0383932
0.02506	46	1029	1	46	0	-0.0383932
0.0251	46	1031	1	46	0	-0.0383932
0.02512	46	1034	1	46	0	-0.0337364
0.02518	46	1035	1	46	0	-0.0290795
0.0269	46	1036	1	46	0	-0.0244226
0.13468	47	1037	1	47	0	-0.0279719
0.13706	47	1041	1	47	0	-0.0314831
0.13738	47	1042	1	47	0	-0.0349566
0.13887	47	1043	1	47	0	-0.0383932
0.13942	47	1049	1	47	0	-0.0383932
0.13945	47	1050	1	47	0	-0.0383932
0.14093	47	1051	1	47	0	-0.0383932
0.1412	47	1053	1	47	0	-0.0383932
0.14146	47	1054	1	47	0	-0.0383932
0.14148	47	1055	1	47	0	-0.0383932
0.1415	47	1057	1	47	0	-0.0383932
0.14152	47	1058	1	47	0	-0.0383932
0.14181	47	1059	1	47	0	-0.0383932
0.14331	47	1060	1	47	0	-0.0383932
0.14358	47	1062	1	47	0	-0.0383932
0.1436	47	1063	1	47	0	-0.0383932
0.14366	47	1065	1	47	0	-0.0383932
0.14387	47	1066	1	47	0	-0.0383932
0.14392	47	1067	1	47	0	-0.0383932
0.14427	47	1069	1	47	0	-0.0383932
0.14568	47	1070	1	47	0	-0.0383932
0.14594	47	1071	1	47	0	-0.0383932
0.14596	47	1073	1	47	0	-0.0383932
0.14602	47	1074	1	47	0	-0.0383932
0.14774	47	1075	1	47	0	-0.0383932
0.14778	47	1076	1	47	0	-0.0383932
0.14841	47	1077	1	47	0	-0.0383932
0.14848	47	1078	1	47	0	-0.0383932
0.15051	47	1079	1	47	0	-0.252609
0.15054	47	1080	1	47	0	-0.466825
0.15228	47	1081	1	47	0	0
